date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_basement,yr_built,year_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,city,year,month,day
2014-10-30,537250.0,4,2.5,2590,9530.0,1.0,0,0,4,8,950,1978,0,98155,47.7752,-122.285,2710,10970,Shoreline,2014,10,30
2014-12-17,255000.0,3,1.0,1180,13650.0,1.0,0,0,4,7,0,1967,0,98058,47.4551,-122.154,1460,11730,Renton,2014,12,17
2015-04-09,530000.0,4,2.5,2950,4836.0,2.0,0,0,3,7,0,2006,0,98059,47.479,-122.129,2120,4750,Renton,2015,4,9
2015-04-13,5300000.0,6,6.0,7390,24829.0,2.0,1,4,4,12,2390,1991,0,98040,47.5631,-122.21,4320,24619,Mercer Island,2015,4,13
2015-03-24,595000.0,3,2.75,2150,31238.0,2.0,0,0,3,9,0,1996,0,98014,47.6596,-121.96,2650,38307,Carnation,2015,3,24
2014-08-14,548000.0,4,2.0,2100,8880.0,1.0,0,0,4,7,0,1958,0,98008,47.6115,-122.124,1280,9102,Bellevue,2014,8,14
2015-03-20,234975.0,3,1.75,1650,8073.0,1.0,0,0,3,7,550,1980,0,98092,47.3187,-122.182,1280,8073,Auburn,2015,3,20
2014-08-19,600000.0,3,1.75,1620,1325.0,2.5,0,0,3,9,190,2005,0,98102,47.6498,-122.321,1750,1572,Seattle,2014,8,19
2015-03-24,432000.0,4,1.0,1750,12528.0,1.0,0,0,4,7,0,1967,0,98072,47.743,-122.097,1550,14120,Woodinville,2015,3,24
2015-02-02,455000.0,3,1.5,1380,6657.0,2.0,0,0,3,7,0,1986,0,98034,47.7085,-122.217,1420,8187,Kirkland,2015,2,2
2014-10-24,279950.0,3,1.75,1510,11234.0,1.0,0,0,3,7,300,1965,0,98155,47.7571,-122.328,2080,9076,Shoreline,2014,10,24
2014-10-20,267500.0,3,1.5,1600,9072.0,1.0,0,0,4,7,0,1963,0,98030,47.3737,-122.216,1710,8000,Kent,2014,10,20
2014-09-09,620000.0,4,2.5,1840,220308.0,2.0,0,0,3,8,0,2000,0,98038,47.4306,-122.049,1890,65340,Maple Valley,2014,9,9
2015-01-27,110000.0,2,1.0,830,7590.0,1.0,0,0,2,6,0,1943,0,98166,47.4784,-122.335,980,7590,Normandy Park,2015,1,27
2014-05-13,625000.0,3,3.5,1810,1846.0,2.0,0,0,4,8,370,2009,0,98122,47.607,-122.305,1480,3600,Seattle,2014,5,13
2014-05-29,389000.0,2,1.0,910,7000.0,1.0,0,0,3,7,0,1952,0,98115,47.6999,-122.305,1260,7528,Seattle,2014,5,29
2014-06-30,1200000.0,4,2.0,2120,3360.0,2.0,0,0,3,9,0,1905,0,98112,47.6227,-122.31,2090,3600,Seattle,2014,6,30
2015-04-24,788500.0,4,2.25,2510,133729.0,2.0,0,0,4,8,0,1977,0,98027,47.4569,-122.02,2510,69696,Issaquah,2015,4,24
2014-07-25,567000.0,5,2.25,2100,6936.0,1.0,0,0,3,8,500,1974,0,98033,47.6737,-122.169,2100,8661,Kirkland,2014,7,25
2015-01-13,515000.0,2,2.25,2690,15000.0,1.0,0,2,3,8,820,1987,0,98023,47.3361,-122.353,2690,15000,Federal Way,2015,1,13
2014-09-02,605000.0,4,2.5,2430,11870.0,1.0,0,0,5,8,840,1968,0,98155,47.7761,-122.285,2430,9600,Shoreline,2014,9,2
2014-10-27,430000.0,4,3.75,2452,4800.0,2.0,0,0,3,7,0,1936,1994,98055,47.4744,-122.213,1180,4800,Renton,2014,10,27
2014-07-17,805000.0,2,1.75,1550,6000.0,1.0,0,1,3,7,0,1920,0,98199,47.6712,-122.409,2360,6000,Seattle,2014,7,17
2015-04-13,567500.0,3,2.5,2080,4556.0,2.0,0,0,3,8,0,1999,0,98074,47.6036,-122.014,1530,5606,Sammamish,2015,4,13
2014-06-05,647500.0,3,1.75,1290,3870.0,1.0,0,0,5,7,0,1916,0,98144,47.5873,-122.29,2020,5850,Seattle,2014,6,5
2014-11-26,495000.0,2,1.75,1850,2530.0,2.5,0,0,4,7,0,1903,0,98122,47.6106,-122.31,1500,1795,Seattle,2014,11,26
2014-11-04,825000.0,4,2.5,3370,5000.0,2.0,0,0,3,9,0,2006,0,98027,47.541,-121.998,3370,5237,Issaquah,2014,11,4
2015-03-09,435000.0,4,2.25,2730,7506.0,2.0,0,0,4,8,0,1987,0,98058,47.4627,-122.152,2390,8015,Renton,2015,3,9
2014-09-09,445950.0,3,1.75,1300,7800.0,1.0,0,0,5,7,0,1968,0,98034,47.7321,-122.195,1520,7344,Kirkland,2014,9,9
2014-06-03,960000.0,5,2.75,3040,10257.0,2.0,0,0,3,10,0,1993,0,98006,47.5531,-122.119,2860,9327,Bellevue,2014,6,3
2014-09-17,780000.0,4,3.0,2440,3600.0,1.5,0,0,5,8,960,1929,0,98103,47.6853,-122.331,1770,4000,Seattle,2014,9,17
2014-06-18,274500.0,3,2.25,1720,9000.0,1.0,0,0,4,8,400,1969,0,98023,47.3191,-122.383,1930,8000,Federal Way,2014,6,18
2015-04-29,729953.0,5,3.0,3230,5167.0,1.5,0,0,4,8,1230,1909,0,98133,47.7053,-122.34,1509,1626,Seattle,2015,4,29
2014-07-28,464950.0,3,1.5,1200,890.0,2.0,0,0,3,8,170,2008,0,98109,47.6384,-122.342,1230,2120,Seattle,2014,7,28
2014-11-12,620000.0,4,1.75,2350,18800.0,1.0,0,2,3,8,0,1959,0,98005,47.5904,-122.177,3050,14640,Bellevue,2014,11,12
2015-01-16,735000.0,4,3.5,3100,5600.0,2.0,0,0,3,9,0,2005,0,98075,47.5968,-121.978,3080,5600,Sammamish,2015,1,16
2015-04-21,450000.0,4,2.25,2040,9565.0,1.0,0,0,3,8,640,1959,0,98133,47.7356,-122.335,1890,8580,Seattle,2015,4,21
2014-06-05,450000.0,4,1.0,2000,4676.0,1.5,0,0,3,7,750,1916,1986,98118,47.5529,-122.268,1140,4676,Seattle,2014,6,5
2014-05-11,842500.0,4,2.5,2160,5298.0,2.5,0,0,4,9,0,1902,0,98122,47.6106,-122.31,1720,2283,Seattle,2014,5,11
2014-10-08,360000.0,3,2.0,1970,79714.0,1.0,0,0,3,7,900,1979,0,98058,47.4674,-122.107,1890,36626,Renton,2014,10,8
2014-06-24,585000.0,3,2.5,2270,100545.0,2.0,0,0,3,8,0,1998,0,98070,47.4815,-122.47,1277,100545,Vashon,2014,6,24
2014-08-14,461000.0,3,2.25,1850,7923.0,1.0,0,0,4,7,700,1977,0,98033,47.7011,-122.171,1780,7420,Kirkland,2014,8,14
2014-08-18,345000.0,2,1.0,1350,4494.0,1.0,0,0,3,7,430,1949,0,98126,47.5315,-122.38,1470,5225,Seattle,2014,8,18
2014-07-02,1075000.0,3,2.5,3280,10302.0,1.0,0,0,3,10,1600,1970,0,98115,47.6948,-122.286,1550,6300,Seattle,2014,7,2
2015-02-27,643000.0,4,2.5,2270,8391.0,2.0,0,0,3,8,0,1988,0,98029,47.574,-122.013,2420,8391,Issaquah,2015,2,27
2014-09-29,690000.0,4,2.5,2820,8307.0,2.0,0,0,3,9,0,1990,0,98074,47.6253,-122.027,2820,8307,Sammamish,2014,9,29
2015-04-01,282000.0,4,1.0,1200,11111.0,1.5,0,0,3,7,0,1949,0,98155,47.7529,-122.306,1350,9113,Shoreline,2015,4,1
2014-11-18,549000.0,3,1.75,2000,6130.0,1.0,0,0,4,8,880,1951,0,98117,47.6925,-122.388,2140,7150,Seattle,2014,11,18
2015-01-08,815000.0,3,2.0,2310,6000.0,2.0,0,1,4,9,750,1926,0,98199,47.648,-122.395,2000,6000,Seattle,2015,1,8
2015-05-11,2200000.0,5,4.25,4640,22703.0,2.0,1,4,5,8,1780,1952,0,98052,47.6393,-122.097,3140,14200,Redmond,2015,5,11
2015-04-13,700000.0,3,2.25,2330,11424.0,2.0,0,0,4,8,0,1984,0,98052,47.6386,-122.11,2050,11448,Redmond,2015,4,13
2014-07-14,933399.0,3,2.5,3940,10360.0,2.0,0,0,3,9,830,1992,0,98052,47.6468,-122.116,2720,11941,Redmond,2014,7,14
2014-07-03,290000.0,3,1.0,1440,11250.0,1.0,0,0,3,7,0,1967,0,98055,47.4627,-122.213,2200,11250,Renton,2014,7,3
2014-05-24,372000.0,4,1.75,1960,9300.0,1.0,0,0,5,7,620,1979,0,98045,47.4487,-121.772,1500,9752,North Bend,2014,5,24
2014-08-19,450000.0,2,1.75,1250,2890.0,1.0,0,0,4,7,460,1920,0,98103,47.6795,-122.353,1500,3225,Seattle,2014,8,19
2014-09-05,303700.0,3,2.5,1981,5700.0,2.0,0,0,3,8,0,2010,0,98030,47.3668,-122.178,1981,5894,Kent,2014,9,5
2014-07-24,672000.0,4,2.5,2440,10049.0,2.0,0,0,4,9,0,1989,0,98029,47.5744,-121.993,2820,8484,Issaquah,2014,7,24
2014-06-23,334000.0,4,1.5,1150,9360.0,1.5,0,0,3,6,0,1970,0,98034,47.7197,-122.173,1480,8155,Kirkland,2014,6,23
2014-06-25,260000.0,2,1.0,1120,5650.0,1.0,0,0,3,6,0,1944,0,98178,47.4979,-122.241,1270,6875,Seattle,2014,6,25
2014-07-31,749950.0,3,1.75,1800,5700.0,1.0,0,0,4,8,800,1941,0,98119,47.6491,-122.367,1680,5350,Seattle,2014,7,31
2014-12-23,330000.0,4,2.25,2380,122038.0,2.0,0,0,4,8,0,1984,0,98022,47.2624,-122.015,2030,48000,Enumclaw,2014,12,23
2014-10-28,830000.0,5,3.0,2920,2808.0,2.0,0,0,3,8,780,1960,1992,98103,47.654,-122.342,1620,1544,Seattle,2014,10,28
2014-07-08,1131000.0,3,2.25,2790,13791.0,1.0,0,3,3,8,0,2006,0,98166,47.4389,-122.351,2720,12600,Normandy Park,2014,7,8
2014-07-07,320000.0,3,1.0,1560,7552.0,1.0,0,0,4,6,650,1948,0,98155,47.7552,-122.327,1200,8152,Shoreline,2014,7,7
2015-04-14,260000.0,2,1.0,1550,15250.0,1.5,0,0,5,7,0,1920,0,98038,47.407,-122.045,1520,34929,Maple Valley,2015,4,14
2014-06-26,225000.0,3,2.0,1700,11475.0,1.0,0,0,5,6,730,1945,0,98146,47.4851,-122.338,1560,11475,Seattle,2014,6,26
2014-09-17,279200.0,1,1.0,640,6350.0,1.0,0,0,3,5,0,1939,0,98117,47.6976,-122.359,1270,6350,Seattle,2014,9,17
2014-05-20,520000.0,4,3.5,2680,10000.0,2.0,0,0,3,8,640,1942,2014,98125,47.726000000000006,-122.296,1530,8000,Seattle,2014,5,20
2014-06-25,505000.0,3,2.5,1860,8060.0,2.0,0,0,4,8,0,1987,0,98029,47.5674,-122.017,1850,4661,Issaquah,2014,6,25
2014-05-06,234000.0,3,1.75,1490,8366.0,1.0,0,0,4,7,480,1975,0,98042,47.375,-122.14,1490,7469,Covington,2014,5,6
2014-09-29,503000.0,4,2.5,2470,5044.0,2.0,0,0,3,9,0,2005,0,98155,47.7728,-122.271,2790,5583,Shoreline,2014,9,29
2014-08-06,606000.0,4,2.25,2390,8858.0,1.0,0,0,4,8,650,1979,0,98033,47.6925,-122.184,2240,8858,Kirkland,2014,8,6
2014-07-23,433500.0,3,1.0,1230,6000.0,1.0,0,0,4,7,450,1937,0,98115,47.6839,-122.281,1570,5000,Seattle,2014,7,23
2015-01-23,250000.0,3,1.5,2840,10182.0,1.0,0,0,3,8,1330,1951,0,98056,47.524,-122.2,2210,9669,Newcastle,2015,1,23
2014-08-05,719000.0,3,2.5,2120,9307.0,2.0,0,0,4,9,0,1984,0,98006,47.5477,-122.141,2290,11524,Bellevue,2014,8,5
2014-12-10,381000.0,3,2.0,1770,14400.0,1.0,0,0,4,8,0,1959,0,98166,47.415,-122.337,1900,14400,Normandy Park,2014,12,10
2014-05-28,267000.0,3,2.5,2495,4400.0,2.0,0,0,3,8,0,2007,0,98001,47.288,-122.283,2434,4400,Auburn,2014,5,28
2014-05-22,275000.0,1,0.75,1170,14149.0,1.0,0,0,5,7,290,1962,0,98022,47.2653,-121.91,1130,24513,Enumclaw,2014,5,22
2014-05-13,651000.0,4,2.5,2740,7140.0,2.0,0,0,3,8,0,1993,0,98074,47.6334,-122.021,2260,7035,Sammamish,2014,5,13
2015-02-04,439000.0,2,1.0,1050,5671.0,1.0,0,0,3,7,200,1949,0,98115,47.6767,-122.286,1850,5243,Seattle,2015,2,4
2015-02-14,325000.0,2,1.0,1130,5070.0,1.0,0,0,4,7,0,1955,0,98146,47.5141,-122.377,860,6300,Seattle,2015,2,14
2014-05-02,490000.0,2,1.0,880,6380.0,1.0,0,0,3,7,0,1938,1994,98115,47.6924,-122.322,1340,6380,Seattle,2014,5,2
2014-10-07,519900.0,4,2.5,2403,6172.0,2.0,0,0,3,9,0,1999,0,98028,47.7361,-122.234,2380,6075,Kenmore,2014,10,7
2014-07-23,545000.0,4,2.75,3410,35040.0,2.0,0,0,3,9,0,1984,0,98038,47.4054,-122.03,2580,37263,Maple Valley,2014,7,23
2014-07-14,1062500.0,4,4.0,5320,20041.0,2.0,0,0,3,11,0,2003,0,98075,47.5852,-121.966,4640,17268,Sammamish,2014,7,14
2014-05-14,542000.0,4,1.75,1900,8250.0,1.0,0,0,4,7,950,1955,0,98006,47.5765,-122.147,1480,8360,Bellevue,2014,5,14
2014-12-08,465000.0,4,1.75,1810,21650.0,2.0,0,0,4,7,0,1961,0,98077,47.7358,-122.076,2700,29680,Woodinville,2014,12,8
2015-03-31,408000.0,2,2.0,1200,3900.0,1.0,0,0,3,8,0,2006,0,98053,47.72,-122.024,1440,5580,Union Hill-Novelty Hill,2015,3,31
2014-12-04,292000.0,4,2.5,2060,5950.0,2.0,0,0,3,8,0,2000,0,98030,47.3631,-122.192,2242,6406,Kent,2014,12,4
2014-05-07,253000.0,3,1.75,1250,10122.0,1.0,0,0,3,7,0,1994,0,98010,47.3277,-122.001,1980,10175,Black Diamond,2014,5,7
2014-09-05,280000.0,2,1.0,910,4662.0,1.0,0,0,5,6,0,1942,0,98106,47.5232,-122.354,890,6050,Seattle,2014,9,5
2014-06-04,658588.0,3,2.25,2560,41346.0,2.0,0,0,3,10,0,1986,0,98027,47.4871,-122.065,3040,35395,Issaquah,2014,6,4
2014-12-16,635000.0,4,2.25,1920,8910.0,1.0,0,0,4,8,720,1969,0,98005,47.5897,-122.156,2250,8800,Bellevue,2014,12,16
2014-10-09,439000.0,4,2.25,2240,8300.0,2.0,0,0,3,8,0,1978,0,98011,47.7746,-122.197,2340,8500,Bothell,2014,10,9
2014-08-06,300000.0,3,2.5,1260,3855.0,2.0,0,0,3,8,0,1999,0,98059,47.4908,-122.154,1310,3344,Renton,2014,8,6
2015-02-05,345000.0,3,1.5,1360,13496.0,1.0,0,0,4,8,0,1960,0,98198,47.4032,-122.314,1900,10538,Des Moines,2015,2,5
2014-08-12,283500.0,4,2.25,2100,8050.0,2.0,0,0,3,8,0,1978,0,98055,47.4391,-122.193,2190,7700,Renton,2014,8,12
2014-09-24,425000.0,2,1.0,2110,4920.0,1.5,0,0,3,7,650,1911,0,98103,47.6872,-122.339,1390,4732,Seattle,2014,9,24
2015-03-19,685000.0,3,1.75,2210,8955.0,1.0,0,1,3,8,650,1974,0,98033,47.6621,-122.189,2210,8976,Kirkland,2015,3,19
2015-04-21,750000.0,3,2.5,2360,12987.0,2.0,0,0,3,8,0,1983,0,98006,47.5471,-122.149,2480,11665,Bellevue,2015,4,21
2015-04-16,245000.0,4,1.5,1280,8000.0,1.0,0,0,3,6,0,1960,0,98178,47.4949,-122.255,1420,8211,Seattle,2015,4,16
2015-04-03,585444.0,6,3.75,2740,6924.0,1.0,0,2,3,7,1100,1962,0,98144,47.5816,-122.296,1940,6000,Seattle,2015,4,3
2014-09-17,706000.0,4,2.5,2740,7571.0,2.0,0,0,3,9,0,2009,0,98033,47.6962,-122.179,2880,7203,Kirkland,2014,9,17
2014-08-01,445000.0,4,2.0,2630,9099.0,1.5,0,0,3,7,800,1944,2009,98146,47.5067,-122.361,1430,6825,Seattle,2014,8,1
2015-02-19,241000.0,3,2.0,1650,6000.0,1.0,0,0,3,7,0,1990,0,98023,47.2904,-122.353,1870,6000,Federal Way,2015,2,19
2015-05-03,1175000.0,2,2.5,1770,7155.0,2.0,1,4,3,8,0,1957,2004,98155,47.7345,-122.285,2410,10476,Shoreline,2015,5,3
2015-02-06,530000.0,3,1.0,1500,5750.0,1.5,0,0,4,7,450,1927,0,98126,47.5677,-122.376,1500,5060,Seattle,2015,2,6
2015-03-02,350000.0,3,1.5,1430,12199.0,1.0,0,0,3,7,300,1948,0,98133,47.7352,-122.33,1490,8196,Seattle,2015,3,2
2015-04-15,1700000.0,4,3.75,3190,17186.0,2.0,1,4,3,10,0,1999,0,98178,47.5115,-122.246,2290,13496,Seattle,2015,4,15
2015-04-28,389000.0,3,1.0,1280,9630.0,1.0,0,0,3,7,0,1968,0,98072,47.7677,-122.163,1300,9453,Woodinville,2015,4,28
2014-11-05,799000.0,4,2.75,2390,6820.0,2.0,0,0,4,7,250,1945,0,98115,47.6788,-122.27,1980,6820,Seattle,2014,11,5
2014-08-04,1400000.0,4,2.5,4040,9630.0,1.0,0,3,4,9,2020,1951,0,98199,47.6408,-122.41,3160,8025,Seattle,2014,8,4
2014-12-29,340895.0,2,1.0,920,8612.0,1.0,0,0,5,7,0,1947,0,98155,47.734,-122.301,1500,7956,Shoreline,2014,12,29
2014-05-05,780000.0,4,2.5,2730,10281.0,2.0,0,2,3,9,0,1996,0,98074,47.6227,-122.029,2750,7220,Sammamish,2014,5,5
2014-12-04,350000.0,2,1.5,1320,73600.0,1.0,0,0,3,7,0,1993,0,98001,47.2755,-122.271,1320,33600,Auburn,2014,12,4
2015-02-17,470000.0,3,2.5,2620,4874.0,2.0,0,0,3,7,0,1999,0,98065,47.5328,-121.879,2360,4231,Snoqualmie,2015,2,17
2015-01-28,914600.0,4,3.0,3180,80837.0,2.0,0,0,3,11,0,1985,0,98072,47.7336,-122.134,3180,38715,Woodinville,2015,1,28
2014-09-23,354000.0,4,2.5,2900,4762.0,2.0,0,0,3,8,0,2005,0,98042,47.3663,-122.129,2900,5173,Covington,2014,9,23
2015-02-26,470000.0,5,2.0,1900,6000.0,1.5,0,0,4,6,0,1920,0,98033,47.6831,-122.186,2110,8400,Kirkland,2015,2,26
2014-07-30,715000.0,3,2.0,1760,5400.0,1.0,0,0,5,7,600,1927,0,98103,47.6558,-122.331,1640,5400,Seattle,2014,7,30
2014-10-07,265000.0,2,1.0,760,4000.0,1.0,0,0,4,6,0,1950,0,98108,47.5466,-122.304,1640,4500,Seattle,2014,10,7
2015-03-30,2537000.0,4,3.0,3710,20000.0,2.0,0,2,5,10,950,1936,0,98105,47.6696,-122.261,3970,20000,Seattle,2015,3,30
2014-08-15,640000.0,3,1.0,1530,4944.0,1.0,0,0,3,7,0,1950,0,98103,47.6857,-122.341,1500,4944,Seattle,2014,8,15
2014-11-20,290000.0,4,1.75,1990,18900.0,2.0,0,0,4,7,120,1929,0,98168,47.5131,-122.313,1710,12400,Burien,2014,11,20
2014-05-13,480000.0,5,4.75,3830,35000.0,1.0,0,0,3,8,1700,1976,0,98077,47.7597,-122.079,2750,36150,Woodinville,2014,5,13
2014-08-26,535000.0,3,2.0,2040,5600.0,1.0,0,1,5,7,920,1954,0,98144,47.5959,-122.293,2120,4958,Seattle,2014,8,26
2014-08-29,907000.0,3,1.75,2170,12220.0,1.0,0,0,5,8,0,1965,0,98033,47.6537,-122.195,1980,9000,Kirkland,2014,8,29
2014-06-01,459000.0,3,1.75,1620,7330.0,1.0,0,0,4,7,530,1974,0,98034,47.7148,-122.213,1380,7191,Kirkland,2014,6,1
2015-04-24,1355000.0,3,2.5,3600,21399.0,1.0,0,3,3,9,1290,1950,2007,98008,47.6191,-122.099,2830,17559,Bellevue,2015,4,24
2015-03-05,264950.0,3,1.5,1470,11599.0,1.0,0,0,3,7,400,1967,0,98030,47.3632,-122.188,1580,9760,Kent,2015,3,5
2014-11-07,352950.0,3,1.0,1760,3000.0,1.5,0,0,1,6,0,1900,0,98103,47.6598,-122.348,1320,1266,Seattle,2014,11,7
2014-08-22,491500.0,3,2.25,2230,13100.0,1.0,0,0,4,8,720,1974,0,98006,47.5413,-122.174,2010,10650,Bellevue,2014,8,22
2014-06-25,1229000.0,4,3.5,3770,37034.0,2.0,0,0,3,10,940,1989,0,98007,47.6463,-122.151,3200,36342,Bellevue,2014,6,25
2015-04-06,369500.0,3,1.0,1200,9194.0,1.0,0,0,4,7,0,1952,0,98155,47.7362,-122.319,1330,8650,Shoreline,2015,4,6
2015-03-18,566000.0,3,2.5,2090,6294.0,2.0,0,0,3,9,0,2004,0,98052,47.68600000000001,-122.095,2520,5735,Redmond,2015,3,18
2014-08-25,290000.0,3,2.25,1500,7308.0,1.0,0,0,4,7,290,1968,0,98055,47.4621,-122.187,1480,7400,Renton,2014,8,25
2015-04-13,5350000.0,5,5.0,8000,23985.0,2.0,0,4,3,12,1280,2009,0,98004,47.6232,-122.22,4600,21750,Bellevue,2015,4,13
2014-05-22,180000.0,3,1.0,870,5330.0,1.0,0,0,3,6,0,1969,2014,98042,47.369,-122.077,840,5200,Covington,2014,5,22
2014-08-12,215000.0,2,1.0,1010,6000.0,1.0,0,0,4,6,0,1944,0,98133,47.771,-122.353,1610,7313,Seattle,2014,8,12
2015-02-12,302000.0,2,1.0,1010,6000.0,1.0,0,0,4,6,0,1944,0,98133,47.771,-122.353,1610,7313,Seattle,2015,2,12
2015-04-10,352500.0,3,1.75,1860,7881.0,1.0,0,0,3,7,700,1986,0,98198,47.3855,-122.322,1490,7527,Des Moines,2015,4,10
2014-06-26,235867.0,4,2.0,1330,5926.0,1.0,0,0,4,5,0,1942,0,98056,47.496,-122.19,1150,5485,Newcastle,2014,6,26
2014-07-17,500000.0,3,2.25,1760,11946.0,2.0,0,0,3,8,0,1978,0,98074,47.624,-122.05,2080,12068,Sammamish,2014,7,17
2015-03-26,382000.0,3,2.25,1800,4500.0,2.0,0,0,3,7,0,1995,0,98019,47.7462,-121.98,1760,6589,Duvall,2015,3,26
2015-04-22,515000.0,5,2.5,1690,2402.0,1.5,0,0,3,7,700,1930,0,98117,47.6903,-122.38,1200,4005,Seattle,2015,4,22
2015-05-01,250000.0,1,1.0,660,2600.0,1.0,0,0,3,6,0,1919,0,98144,47.5723,-122.304,1560,5445,Seattle,2015,5,1
2014-06-27,672500.0,3,2.25,2400,5300.0,1.5,0,0,4,7,1150,1939,0,98117,47.6876,-122.384,1540,4800,Seattle,2014,6,27
2014-10-22,755000.0,3,2.25,3020,13031.0,2.0,0,0,3,9,0,1989,0,98052,47.6897,-122.098,2480,10204,Redmond,2014,10,22
2015-03-20,707500.0,3,1.0,1500,2555.0,2.0,0,2,3,7,0,1910,0,98109,47.627,-122.353,1820,2555,Seattle,2015,3,20
2014-08-26,459000.0,4,2.0,1560,3840.0,1.0,0,0,4,6,600,1924,0,98117,47.6882,-122.365,1560,4800,Seattle,2014,8,26
2015-02-04,140000.0,3,1.0,1090,10620.0,1.5,0,0,3,7,0,1959,0,98032,47.3748,-122.294,1380,10620,Auburn,2015,2,4
2014-08-11,495000.0,2,1.0,970,4284.0,1.0,0,0,3,7,0,1905,0,98103,47.6667,-122.333,2050,4284,Seattle,2014,8,11
2014-05-13,757000.0,3,3.25,3190,5283.0,2.0,0,0,3,9,0,2007,0,98029,47.5534,-122.002,2950,5198,Issaquah,2014,5,13
2015-01-07,765000.0,3,3.25,3190,5283.0,2.0,0,0,3,9,0,2007,0,98029,47.5534,-122.002,2950,5198,Issaquah,2015,1,7
2014-09-19,359000.0,4,1.5,1890,6052.0,1.0,0,0,4,7,0,1955,0,98125,47.7055,-122.3,1510,6072,Seattle,2014,9,19
2014-06-05,440000.0,3,1.0,1050,7500.0,1.0,0,0,3,6,0,1900,0,98136,47.5473,-122.396,1380,7500,Seattle,2014,6,5
2014-05-29,400000.0,4,1.5,1390,7200.0,1.0,0,0,3,7,250,1965,0,98133,47.7224,-122.332,1630,7702,Seattle,2014,5,29
2015-03-25,652000.0,3,2.0,1700,4080.0,1.0,0,0,4,7,850,1941,0,98117,47.6785,-122.393,1480,5100,Seattle,2015,3,25
2014-05-30,260000.0,3,1.75,1050,5850.0,1.0,0,0,3,7,0,1980,0,98166,47.4574,-122.358,1220,8880,Normandy Park,2014,5,30
2015-04-20,1328000.0,5,3.0,3340,10796.0,1.0,0,2,3,9,1220,1964,1990,98040,47.5421,-122.229,3290,12955,Mercer Island,2015,4,20
2015-02-20,519500.0,4,2.0,1540,17859.0,1.0,0,0,3,6,0,1964,0,98027,47.5326,-122.032,1390,9688,Issaquah,2015,2,20
2014-10-27,650000.0,3,1.0,1710,5992.0,1.5,0,0,4,7,150,1928,0,98103,47.6861,-122.354,1240,3001,Seattle,2014,10,27
2015-03-24,280000.0,4,2.25,2100,8075.0,2.0,0,0,3,8,0,1978,0,98003,47.3251,-122.329,2100,7464,Federal Way,2015,3,24
2014-09-10,515000.0,4,1.75,1730,7980.0,1.0,0,0,4,8,0,1965,0,98007,47.6219,-122.138,2080,8400,Bellevue,2014,9,10
2015-03-18,400000.0,3,2.25,1500,2692.0,2.0,0,0,3,7,0,1986,0,98034,47.7159,-122.203,1470,2418,Kirkland,2015,3,18
2015-04-14,652100.0,3,2.5,2380,5017.0,2.0,0,0,3,9,0,2003,0,98074,47.6297,-122.021,2670,6066,Sammamish,2015,4,14
2014-06-23,235000.0,6,3.0,2180,7956.0,2.0,0,0,3,7,0,1980,0,98003,47.3054,-122.305,2214,7684,Federal Way,2014,6,23
2015-04-08,701000.0,4,1.5,1840,10080.0,2.0,0,0,3,8,0,1907,0,98118,47.5575,-122.279,1830,5040,Seattle,2015,4,8
2014-06-24,640000.0,4,2.5,2341,9594.0,2.0,0,0,3,9,0,1997,0,98052,47.6993,-122.115,2850,9421,Redmond,2014,6,24
2014-07-28,455800.0,3,2.5,1690,4584.0,2.0,0,0,3,7,0,2002,0,98053,47.6866,-122.043,1600,3164,Union Hill-Novelty Hill,2014,7,28
2014-12-18,504750.0,3,2.5,2490,21937.0,2.0,0,0,3,8,0,1993,0,98014,47.6442,-121.898,2450,21937,Carnation,2014,12,18
2014-07-11,483000.0,3,3.0,2440,15540.0,2.0,0,0,3,9,0,1992,0,98074,47.6104,-122.06,2440,15283,Sammamish,2014,7,11
2014-12-30,530000.0,3,0.75,920,20412.0,1.0,1,2,5,6,0,1950,0,98070,47.4781,-122.49,1162,54705,Vashon,2014,12,30
2014-07-11,250000.0,2,1.0,1030,8786.0,1.0,0,0,3,6,0,1956,0,98146,47.4814,-122.341,1480,8121,Seattle,2014,7,11
2014-09-24,229950.0,5,2.75,2000,5885.0,1.0,0,0,3,7,740,1994,0,98023,47.3155,-122.347,1960,6514,Federal Way,2014,9,24
2014-07-23,884744.0,4,3.5,4210,9414.0,2.0,0,0,3,9,0,2001,0,98074,47.6067,-122.022,3950,8880,Sammamish,2014,7,23
2015-04-01,514000.0,3,1.5,1610,9964.0,1.0,0,0,3,7,530,1977,0,98052,47.6681,-122.143,1610,9964,Redmond,2015,4,1
2015-05-06,532000.0,3,2.25,1910,35015.0,1.0,0,0,4,8,480,1977,0,98027,47.4672,-122.006,2340,36680,Issaquah,2015,5,6
2014-09-11,423000.0,4,2.5,2660,5539.0,2.0,0,0,3,8,0,2004,0,98059,47.4981,-122.162,2380,5539,Renton,2014,9,11
2014-08-26,420000.0,2,1.0,820,4025.0,1.0,0,2,5,6,0,1922,0,98126,47.5649,-122.38,1410,5750,Seattle,2014,8,26
2014-11-10,521000.0,3,1.75,1730,18250.0,1.0,0,0,3,8,0,1988,0,98011,47.737,-122.201,2180,10027,Bothell,2014,11,10
